,UEC
1895,1027.0
1896,1023.2
1897,1018.0
1898,1017.8
1899,1017.8
1900,1017.8
1901,1017.8
1902,1017.8
1903,1017.8
1904,1017.8
1905,1016.2
1906,1015.8
1907,1015.8
1908,1015.8
1909,1016.0
1910,1016.0
1911,1016.0
1912,1016.0
1913,1016.4
1914,1016.4
1915,1016.4
1916,1016.4
1917,1016.4
1918,1016.4
1919,1016.4
1920,1017.0
1921,1017.0
1922,1017.0
1923,1017.0
1924,1017.0
1925,1018.2
1926,1018.2
1927,1018.2
1928,1020.6
1929,1020.5
1930,1020.6
1931,1020.6
1932,1022.5999999999999
1933,1022.8
1934,1022.8
1935,1021.2
1936,1021.5
1937,1021.4
1938,1021.4
1939,1022.0
1940,1021.8
1941,1023.0
1942,1023.0
1943,1026.2
1944,1024.8
1945,1024.8
1946,1024.8
1947,1024.8
1948,1024.8
1949,1024.6
1950,1024.6
1951,1024.6
1952,1024.6
1953,1025.2
1954,1028.0
1955,1027.9
1956,1027.7
1957,1027.7
1958,1026.6
1959,1026.6
1960,1026.6
1961,1026.6
1962,1027.6
1963,1026.6
1964,1026.2
1965,1026.2
1966,1026.2
1967,1026.6
1968,1026.6
1969,1026.6
1970,1026.6
1971,1026.6
1972,1026.6
1973,1026.6
1974,1026.6
1975,1026.6
1976,1026.6
1977,1026.6
1978,1026.6
1979,1028.5
1980,1028.5
1981,1028.4
1982,1028.4
1983,1028.4
1984,1028.4
1985,1028.4
1986,1028.9
1987,1028.9
1988,1028.0
1989,1028.0
1990,1026.9
1991,1026.9
1992,1026.9
1993,1025.4
1994,1025.4
1995,1025.4
1996,1022.9000000000001
1997,1022.9000000000001
1998,1022.9000000000001
1999,1023.5
2000,1023.5
2001,1026.0
2002,1026.0
2003,1026.0
2004,1026.8
2005,1026.8
2006,1026.8
2007,1046.3
2008,1050.8
2009,1050.8
2010,1050.8
2011,1050.8
2012,1050.8
2013,1050.8
2014,1050.8
2015,1050.8
2016,1050.8
2017,1051.2
2018,1051.2
2019,1061.6
2020,1064.0
2021,1068.5
2022,1069.5
2023,1072.8
2024,1072.0
2025,1072.5
2026,1072.5
2027,1072.5
2028,1076.3
2029,1080.8
2030,1080.8
2031,1080.8
2032,1079.3
2033,1077.2
2034,1077.2
2035,1085.2
2036,1085.2
2037,1083.8
2038,1083.8
2039,1082.8
2040,1084.2
2041,1089.8
2042,1091.0
2043,1092.9
2044,1093.7
2045,1095.2
2046,1095.0
2047,1095.0
2048,1095.2
2049,1097.4
2050,1111.0
2051,1109.8
2052,1110.9
2053,1110.0
2054,1110.3
2055,1101.6
2056,1110.5
2057,1110.5
2058,1110.5
2059,1113.5
2060,1115.5
2061,1120.3
2062,1120.9
2063,1120.9
2064,1122.5
2065,1123.8
2066,1123.8
2067,1122.8
2068,1122.6
2069,1122.6
2070,1122.6
2071,1125.0
2072,1125.0
2073,1125.0
2074,1125.0
2075,1125.0
2076,1125.0
2077,1125.0
2078,1124.2
2079,1129.8
2080,1129.8
2081,1130.0
2082,1130.0
2083,1130.0
2084,1130.0
2085,1130.0
2086,1130.2
2087,1130.2
2088,1129.3
2089,1129.3
2090,1128.2
2091,1128.2
2092,1128.2
2093,1127.4
2094,1127.5
2095,1128.1
2096,1127.1
2097,1127.1
2098,1128.8
2099,1128.8
2100,1128.8
2101,1128.8
2102,1128.8
2103,1128.8
2104,1125.8
2105,1125.8
2106,1127.0
2107,1127.0
2108,1127.0
2109,1125.0
2110,1124.9
2111,1124.4
2112,1124.6
2113,1124.6
2114,1125.2
2115,1126.0
2116,1126.0
2117,1126.0
2118,1124.4
2119,1123.0
2120,1121.4
2121,1121.4
2122,1121.4
2123,1123.2
2124,1123.2
2125,1123.2
2126,1123.2
2127,1125.0
2128,1125.0
2129,1125.0
2130,1125.0
2131,1121.5
2132,1121.5
2133,1123.2
2134,1121.0
2135,1121.0
2136,1121.0
2137,1119.2
2138,1119.2
2139,1118.8
2140,1120.2
2141,1120.2
2142,1120.2
2143,1120.2
2144,1121.5
2145,1122.5
2146,1119.2
2147,1118.0
2148,1118.4
2149,1118.4
2150,1118.4
2151,1118.4
2152,1118.4
2153,1115.0
2154,1114.0
2155,1114.0
2156,1114.0
2157,1111.7
2158,1111.7
2159,1111.6
2160,1111.4
2161,1113.6
2162,1117.5
2163,1117.3
2164,1120.2
2165,1120.9
2166,1118.5
2167,1118.5
2168,1118.5
2169,1118.5
2170,1118.5
2171,1118.5
2172,1118.5
2173,1118.5
2174,1118.5
2175,1118.5
2176,1118.5
2177,1117.6
2178,1117.6
2179,1117.6
2180,1117.6
2181,1118.4
2182,1118.4
2183,1116.0
2184,1116.8
2185,1115.8
2186,1118.2
2187,1116.0
2188,1116.0
2189,1116.0
2190,1116.0
2191,1113.4
2192,1113.4
2193,1113.4
2194,1113.4
2195,1113.4
2196,1113.4
2197,1113.4
2198,1113.4
2199,1113.4
2200,1113.4
2201,1113.4
2202,1115.0
2203,1116.8
2204,1116.8
2205,1115.0
2206,1114.8
2207,1115.8
2208,1115.8
2209,1115.8
2210,1115.8
2211,1115.8
2212,1115.8
2213,1115.3
2214,1115.3
2215,1115.3
2216,1115.3
2217,1115.3
2218,1116.0
2219,1116.0
2220,1116.0
2221,1116.0
2222,1115.4
2223,1115.4
2224,1112.2
2225,1112.2
2226,1112.2
2227,1112.2
2228,1111.3
2229,1112.8
2230,1112.8
2231,1113.2
2232,1111.8
2233,1112.2
2234,1112.2
2235,1112.2
2236,1111.8
2237,1111.8
2238,1107.5
2239,1107.3
2240,1108.4
2241,1108.4
2242,1107.7
2243,1107.7
2244,1107.7
2245,1108.3
2246,1108.3
2247,1107.1
2248,1107.1
2249,1105.9
2250,1104.8
2251,1104.4
2252,1104.2
2253,1104.2
2254,1101.0
2255,1096.1
2256,1096.1
2257,1096.1
2258,1097.6
2259,1093.6
2260,1093.6
2261,1093.6
2262,1093.6
2263,1093.6
2264,1093.6
2265,1093.6
2266,1093.6
2267,1092.9
2268,1091.0
2269,1092.8
2270,1092.8
2271,1092.8
2272,1092.8
2273,1092.8
2274,1092.8
2275,1093.2
2276,1093.2
2277,1093.2
2278,1093.2
2279,1093.8
2280,1093.8
2281,1093.8
2282,1093.1
2283,1090.2
2284,1090.2
2285,1090.2
2286,1090.2
2287,1090.2
2288,1090.2
2289,1090.2
2290,1090.2
2291,1090.2
2292,1089.6
2293,1089.6
2294,1086.2
2295,1085.2
2296,1085.2
2297,1085.2
2298,1086.4
2299,1086.4
2300,1086.4
2301,1086.4
2302,1086.0
2303,1086.2
2304,1086.2
2305,1087.4
2306,1088.2
2307,1088.2
2308,1089.7
2309,1090.0
2310,1092.5
2311,1091.6
2312,1091.6
2313,1091.4
2314,1090.2
2315,1090.0
2316,1090.0
2317,1090.0
2318,1090.0
2319,1090.0
2320,1089.5
2321,1089.5
2322,1088.9
2323,1088.8
2324,1088.8
2325,1088.0
2326,1088.0
2327,1088.4
2328,1088.4
2329,1088.4
2330,1088.0
2331,1088.0
2332,1087.2
2333,1087.1
2334,1087.1
2335,1087.0
2336,1086.9
2337,1087.3
2338,1087.4
2339,1087.4
2340,1085.1
2341,1085.1
2342,1085.1
2343,1087.1
2344,1087.1
2345,1087.2
2346,1087.2
2347,1088.0
2348,1085.7
2349,1085.4
2350,1065.9
2351,1067.4
2352,1067.6
2353,1068.0
2354,1061.0
2355,1060.4
2356,1060.0
2357,1059.5
2358,1059.5
2359,1059.5
2360,1059.3
2361,1063.3
2362,1063.3
2363,1061.2
2364,1061.2
2365,1063.7
2366,1063.7
2367,1065.2
2368,1062.9
2369,1060.5
2370,1060.5
2371,1053.6
2372,1056.5
2373,1056.5
2374,1051.3
2375,1051.3
2376,1051.3
2377,1051.3
2378,1050.3
2379,1050.3
2380,1044.0
2381,1044.0
2382,1043.0
2383,1043.0
2384,1043.0
2385,1027.8
2386,1027.8
2387,1027.2
2388,1029.8
2389,1027.5
2390,1019.1
2391,1021.0
2392,1020.8
2393,1017.4
2394,1017.4
2395,1040.3
2396,1043.4
2397,1044.8
2398,1036.8
2399,1038.4
2400,1035.6
2401,1035.8
2402,1035.8
2403,1035.8
2404,1036.3
2405,1036.3
2406,1035.8
2407,1035.8
2408,1036.2
2409,1036.2
2410,1036.2
2411,1035.5
2412,1035.5
2413,1035.5
2414,1036.3
2415,1036.3
2416,1036.3
2417,1033.2
2418,1033.0
2419,1038.2
2420,1038.1
2421,1038.2
2422,1040.2
2423,1040.2
2424,1038.1
2425,1038.1
2426,1038.1
2427,1042.6
2428,1041.9
2429,1041.9
2430,1043.0
2431,1038.8
2432,1038.8
2433,1038.8
2434,1038.8
2435,1038.8
2436,1036.5
2437,1036.2
2438,1036.2
2439,1036.2
2440,1036.2
2441,1036.2
2442,1036.2
2443,1036.6
2444,1036.6
2445,1036.6
2446,1036.6
2447,1036.6
2448,1036.4
2449,1036.4
2450,1036.9
2451,1038.6
2452,1037.3
2453,1037.3
2454,1037.3
2455,1037.3
2456,1037.3
2457,1037.3
2458,1037.3
2459,1037.4
2460,1039.0
2461,1039.0
2462,1042.4
2463,1044.7
2464,1045.1
2465,1045.1
2466,1045.1
2467,1045.0
2468,1045.7
2469,1045.7
2470,1047.9
2471,1047.9
2472,1047.9
2473,1050.0
2474,1050.0
2475,1050.0
2476,1050.0
2477,1049.2
2478,1049.2
2479,1049.0
2480,1049.0
2481,1049.0
2482,1049.9
2483,1047.7
2484,1047.7
2485,1047.7
2486,1047.7
2487,1048.5
2488,1048.5
2489,1047.6
2490,1047.6
2491,1047.6
2492,1050.2
2493,1050.2
2494,1050.3
2495,1049.7
2496,1049.7
2497,1049.7
2498,1050.4
2499,1051.1
2500,1051.1
2501,1051.1
2502,1051.1
2503,1051.1
2504,1051.1
2505,1051.1
2506,1050.1
2507,1050.1
2508,1050.1
2509,1050.1
2510,1050.1
2511,1050.1
2512,1053.0
2513,1053.0
2514,1052.3
2515,1052.3
2516,1052.9
2517,1052.9
2518,1053.3
2519,1053.3
2520,1053.3
2521,1053.3
2522,1053.3
2523,1053.3
2524,1053.3
2525,1051.8
2526,1051.8
2527,1052.2
2528,1052.2
2529,1050.1
2530,1050.0
2531,1048.5
2532,1048.5
2533,1048.5
2534,1048.5
2535,1048.7
2536,1045.4
2537,1045.4
2538,1045.4
2539,1045.4
2540,1045.0
2541,1045.8
2542,1045.8
2543,1045.8
2544,1045.8
2545,1045.8
2546,1045.8
2547,1045.8
2548,1046.6
2549,1046.6
2550,1048.0
2551,1048.0
2552,1048.0
2553,1047.2
2554,1044.4
2555,1044.4
2556,1044.4
2557,1043.6
2558,1043.6
2559,1042.5
2560,1042.5
2561,1043.3
2562,1043.3
2563,1042.5
2564,1042.5
2565,1041.5
2566,1041.5
2567,1041.5
2568,1043.1
2569,1043.1
2570,1043.1
2571,1043.8
2572,1043.8
2573,1043.8
2574,1044.0
2575,1043.8
2576,1043.9
2577,1043.9
2578,1043.4
2579,1043.4
2580,1043.4
2581,1044.4
2582,1044.4
2583,1044.4
2584,1044.8
2585,1044.8
2586,1044.8
2587,1044.8
2588,1044.8
2589,1044.9
2590,1044.9
2591,1044.9
2592,1043.1
2593,1043.1
2594,1043.1
2595,1043.2
2596,1043.2
2597,1048.0
2598,1048.0
2599,1048.0
2600,1048.0
2601,1048.0
2602,1048.1
2603,1048.1
2604,1048.1
2605,1048.1
2606,1048.1
2607,1048.1
2608,1048.0
2609,1048.0
2610,1047.0
2611,1047.0
2612,1046.2
2613,1046.2
2614,1046.2
2615,1046.2
2616,1046.2
2617,1046.2
2618,1046.2
2619,1046.2
2620,1046.2
2621,1046.2
2622,1047.0
2623,1047.0
2624,1047.0
2625,1047.0
2626,1046.8
2627,1047.8
2628,1047.8
2629,1047.8
2630,1045.6
2631,1045.6
2632,1045.9
2633,1044.0
2634,1044.0
2635,1044.1
2636,1044.1
2637,1043.6
2638,1043.6
2639,1043.6
2640,1043.6
2641,1043.6
2642,1041.8
2643,1041.8
2644,1041.8
2645,1041.7
2646,1042.2
2647,1042.2
2648,1042.5
2649,1040.4
2650,1040.4
2651,1040.4
2652,1040.4
2653,1039.8
2654,1039.8
2655,1039.8
2656,1039.8
2657,1038.0
2658,1038.0
2659,1036.8
2660,1036.8
2661,1036.9
2662,1038.8
2663,1038.8
2664,1038.8
2665,1038.8
2666,1045.9
2667,1045.9
2668,1045.9
2669,1045.9
2670,1047.2
2671,1047.2
2672,1047.2
2673,1047.4
2674,1047.4
2675,1047.4
2676,1047.4
2677,1047.4
2678,1047.4
2679,1048.5
2680,1048.5
2681,1048.5
2682,1048.5
2683,1048.5
2684,1048.2
2685,1048.2
2686,1048.8
2687,1048.8
2688,1048.8
2689,1048.8
2690,1053.0
2691,1053.0
2692,1053.0
2693,1053.0
2694,1053.0
2695,1052.4
2696,1050.3
2697,1050.3
2698,1050.3
2699,1050.3
2700,1050.0
2701,1051.3
2702,1051.3
2703,1052.0
2704,1052.0
2705,1052.0
2706,1052.0
2707,1049.9
2708,1049.9
2709,1050.1
2710,1051.0
2711,1051.0
2712,1053.0
2713,1049.1
2714,1049.1
2715,1050.6
2716,1052.6
2717,1051.6
2718,1051.6
2719,1051.6
2720,1051.6
2721,1051.6
2722,1051.6
2723,1052.0
2724,1052.9
2725,1052.9
2726,1052.9
2727,1053.5
2728,1053.6
2729,1053.6
2730,1053.6
2731,1053.6
2732,1053.6
2733,1053.1
2734,1053.1
2735,1050.7
2736,1050.7
2737,1050.7
2738,1050.7
2739,1050.6
2740,1050.6
2741,1050.6
2742,1051.1
2743,1051.1
2744,1050.6
2745,1050.6
2746,1052.0
2747,1052.0
2748,1052.0
2749,1052.0
2750,1052.0
2751,1053.7
2752,1053.7
2753,1054.2
2754,1054.6
2755,1054.6
2756,1053.6
2757,1052.2
2758,1052.2
2759,1053.3
2760,1052.0
2761,1052.0
2762,1052.0
2763,1052.8
2764,1052.8
2765,1053.0
2766,1053.0
2767,1052.2
2768,1052.2
2769,1052.2
2770,1052.2
2771,1051.0
2772,1051.0
2773,1051.0
2774,1051.0
2775,1051.0
2776,1051.0
2777,1051.0
2778,1051.0
2779,1051.0
2780,1051.0
2781,1051.0
2782,1051.0
2783,1051.0
2784,1051.1
2785,1052.2
2786,1055.2
2787,1055.2
2788,1055.2
2789,1054.5
2790,1054.5
2791,1057.0
2792,1057.0
2793,1057.0
2794,1057.0
2795,1058.2
2796,1057.0
2797,1056.4
2798,1056.4
2799,1056.4
2800,1056.4
2801,1056.4
2802,1056.4
2803,1058.0
2804,1056.5
2805,1058.3
2806,1058.3
2807,1059.2
2808,1060.2
2809,1060.2
2810,1060.3
2811,1060.3
2812,1060.2
2813,1060.2
2814,1060.2
2815,1060.2
2816,1061.6
2817,1060.2
2818,1057.7
2819,1057.7
2820,1059.3
2821,1059.6
2822,1059.6
2823,1059.6
2824,1059.6
2825,1059.6
2826,1059.6
2827,1059.6
2828,1059.6
2829,1059.6
2830,1059.6
2831,1058.0
2832,1058.0
2833,1057.4
2834,1057.4
2835,1057.4
2836,1058.8
2837,1058.8
2838,1058.8
2839,1058.8
2840,1058.8
2841,1057.8
2842,1057.8
2843,1059.8
2844,1059.8
2845,1059.8
2846,1059.8
2847,1060.3
2848,1060.3
2849,1059.8
2850,1059.8
2851,1059.8
2852,1058.0
2853,1056.3
2854,1056.3
2855,1056.3
2856,1056.3
2857,1056.3
2858,1056.3
2859,1057.3
2860,1057.3
2861,1057.0
2862,1057.0
2863,1058.0
2864,1060.3
2865,1060.3
2866,1060.3
2867,1060.3
2868,1060.4
2869,1060.4
2870,1060.4
2871,1060.4
2872,1060.4
2873,1060.2
2874,1060.2
2875,1060.2
2876,1058.5
2877,1058.5
2878,1061.4
2879,1061.4
2880,1061.7
2881,1061.7
2882,1060.0
2883,1060.0
2884,1060.6
2885,1060.6
2886,1060.8
2887,1060.8
2888,1060.8
2889,1060.8
2890,1062.4
2891,1062.4
2892,1065.2
2893,1065.2
2894,1065.2
2895,1067.2
2896,1067.2
2897,1067.2
2898,1067.7
2899,1067.9
2900,1069.6
2901,1068.5
2902,1071.8
2903,1071.8
2904,1071.8
2905,1072.2
2906,1072.2
2907,1072.8
2908,1072.8
2909,1071.8
2910,1071.8
2911,1071.8
2912,1071.8
2913,1070.1
2914,1070.1
2915,1070.7
2916,1070.7
2917,1070.7
2918,1070.7
2919,1071.4
2920,1071.0
2921,1067.0
2922,1067.0
2923,1066.6
2924,1068.8
2925,1068.8
2926,1068.8
2927,1068.8
2928,1068.8
2929,1069.1
2930,1069.3
2931,1069.2
2932,1069.2
2933,1069.2
2934,1069.2
2935,1069.2
2936,1069.2
2937,1070.0
2938,1069.6
2939,1069.4
2940,1070.0
2941,1070.0
2942,1070.0
2943,1070.0
2944,1070.5
2945,1070.5
2946,1070.5
2947,1069.6
2948,1070.3
2949,1070.3
2950,1070.3
2951,1070.0
2952,1070.0
2953,1069.6
2954,1069.6
2955,1071.5
2956,1071.4
2957,1071.3
2958,1071.3
2959,1071.4
2960,1072.8
2961,1072.8
2962,1072.8
2963,1072.8
2964,1072.8
2965,1072.8
2966,1072.3
2967,1072.3
2968,1071.8
2969,1071.8
2970,1071.2
2971,1073.3
2972,1073.3
2973,1073.3
2974,1073.0
2975,1073.2
2976,1073.2
2977,1073.2
2978,1073.2
2979,1073.2
2980,1077.8
2981,1078.5
2982,1078.5
2983,1078.5
2984,1078.5
2985,1077.2
2986,1077.1
2987,1077.1
2988,1077.2
2989,1081.0
2990,1080.0
2991,1080.0
2992,1080.0
2993,1080.0
2994,1080.0
2995,1080.0
2996,1080.0
2997,1076.4
2998,1076.5
2999,1076.5
3000,1076.5
3001,1076.5
3002,1077.4
3003,1077.4
3004,1077.4
3005,1076.0
3006,1075.6
3007,1075.6
3008,1075.6
3009,1075.6
3010,1075.3
3011,1075.3
3012,1073.8
3013,1073.8
3014,1073.8
3015,1072.9
3016,1072.0
3017,1072.9
3018,1072.9
3019,1075.6
3020,1075.6
3021,1082.5
3022,1079.4
3023,1079.4
3024,1079.2
3025,1079.2
3026,1079.5
3027,1080.2
3028,1080.2
3029,1080.2
3030,1080.2
3031,1082.0
3032,1079.9
3033,1081.3
3034,1082.2
3035,1082.2
3036,1082.2
3037,1082.2
3038,1082.2
3039,1082.2
3040,1082.2
3041,1082.2
3042,1079.8
3043,1079.8
3044,1079.8
3045,1079.8
3046,1079.8
3047,1079.8
3048,1079.8
3049,1079.8
3050,1079.8
3051,1078.5
3052,1078.5
3053,1078.5
3054,1079.2
3055,1079.2
3056,1076.8
3057,1075.0
3058,1075.0
3059,1075.0
3060,1071.0
3061,1071.0
3062,1070.8
3063,1070.8
3064,1070.8
3065,1070.8
3066,1070.8
3067,1074.4
3068,1074.2
3069,1074.2
3070,1074.2
3071,1072.9
3072,1072.9
3073,1072.9
3074,1072.9
3075,1072.9
3076,1072.8
3077,1072.2
3078,1072.2
3079,1072.2
3080,1072.2
3081,1072.2
3082,1072.2
3083,1072.2
3084,1072.3
3085,1069.8
3086,1069.8
3087,1069.8
3088,1068.2
3089,1068.2
3090,1068.2
3091,1067.5
3092,1067.4
3093,1067.8
3094,1067.8
3095,1067.8
3096,1067.8
3097,1068.2
3098,1070.6
3099,1070.6
3100,1070.4
3101,1070.4
3102,1072.5
3103,1068.9
3104,1068.9
3105,1068.9
3106,1068.5
3107,1068.5
3108,1068.5
3109,1068.5
3110,1068.5
3111,1068.5
3112,1068.5
3113,1068.7
3114,1067.4
3115,1068.9
3116,1068.9
3117,1071.5
3118,1073.3
3119,1073.2
3120,1073.2
3121,1073.1
3122,1071.7
3123,1071.7
3124,1071.8
3125,1071.8
3126,1072.3
3127,1072.3
3128,1072.3
3129,1071.8
3130,1072.5
3131,1072.5
3132,1072.5
3133,1071.2
3134,1070.4
3135,1070.4
3136,1070.4
3137,1070.2
3138,1070.2
3139,1070.2
3140,1070.2
3141,1072.7
3142,1074.6
3143,1076.1
3144,1077.8
3145,1077.8
3146,1079.4
3147,1079.4
3148,1079.4
3149,1079.4
3150,1081.7
3151,1080.3
3152,1080.3
3153,1080.3
3154,1080.1
3155,1080.1
3156,1080.8
3157,1080.8
3158,1080.6
3159,1080.6
3160,1080.0
3161,1080.3
3162,1078.8
3163,1080.0
3164,1077.6
3165,1077.6
3166,1078.2
3167,1078.2
3168,1078.2
3169,1078.3
3170,1078.3
3171,1078.3
3172,1078.4
3173,1078.4
3174,1078.4
3175,1078.4
3176,1078.4
3177,1082.0
3178,1082.0
3179,1082.6
3180,1082.6
3181,1082.6
3182,1082.2
3183,1082.2
3184,1082.2
3185,1082.2
3186,1082.2
3187,1081.0
3188,1080.5
3189,1080.5
3190,1080.5
3191,1081.0
3192,1084.0
3193,1084.0
3194,1084.0
3195,1084.0
3196,1083.6
3197,1083.6
3198,1083.9
3199,1083.9
3200,1084.2
3201,1084.2
3202,1083.8
3203,1083.2
3204,1083.2
3205,1083.0
3206,1083.0
3207,1083.0
3208,1081.4
3209,1081.4
3210,1081.4
3211,1081.4
3212,1081.4
3213,1081.4
3214,1081.4
3215,1081.5
3216,1081.5
3217,1081.0
3218,1081.0
3219,1081.0
3220,1081.0
3221,1081.0
3222,1082.6
3223,1082.6
3224,1083.3
3225,1083.3
3226,1083.0
3227,1083.0
3228,1083.0
3229,1083.0
3230,1083.0
3231,1083.0
3232,1083.0
3233,1083.0
3234,1079.8
3235,1079.8
3236,1081.2
3237,1081.2
3238,1081.4
3239,1081.4
3240,1081.8
3241,1081.8
3242,1081.9
3243,1081.9
3244,1081.9
3245,1081.9
3246,1081.9
3247,1081.8
3248,1081.8
3249,1080.0
3250,1080.0
3251,1080.0
3252,1080.5
3253,1081.1
3254,1080.4
3255,1080.4
3256,1080.4
3257,1079.2
3258,1079.2
3259,1079.2
3260,1079.2
3261,1080.7
3262,1080.6
3263,1079.5
3264,1075.4
3265,1076.2
3266,1077.7
3267,1078.2
3268,1078.2
3269,1078.2
3270,1078.2
3271,1078.2
3272,1078.2
3273,1078.6
3274,1079.6
3275,1079.6
3276,1078.2
3277,1077.6
3278,1079.0
3279,1079.0
3280,1078.8
3281,1078.8
3282,1078.8
3283,1077.6
3284,1077.6
3285,1077.4
3286,1076.8
3287,1076.8
3288,1076.8
3289,1076.5
3290,1076.5
3291,1075.6
3292,1074.3
3293,1074.3
3294,1073.9
3295,1073.9
3296,1077.3
3297,1077.3
3298,1080.0
3299,1081.8
3300,1078.2
3301,1077.5
3302,1077.5
3303,1077.9
3304,1076.2
3305,1076.2
3306,1076.2
3307,1076.2
3308,1076.2
3309,1076.2
3310,1076.2
3311,1076.2
3312,1075.2
3313,1075.2
3314,1073.3
3315,1071.2
3316,1071.2
3317,1071.2
3318,1071.2
3319,1072.2
3320,1072.2
3321,1071.5
3322,1074.8
3323,1074.1
3324,1074.1
3325,1074.1
3326,1074.8
3327,1074.8
3328,1075.0
3329,1075.0
3330,1075.0
3331,1074.9
3332,1073.0
3333,1073.0
3334,1072.2
3335,1072.2
3336,1072.3
3337,1071.3
3338,1072.3
3339,1074.8
3340,1074.8
3341,1075.0
3342,1075.5
3343,1075.5
3344,1075.5
3345,1073.7
3346,1076.5
3347,1074.9
3348,1074.9
3349,1074.9
3350,1074.8
3351,1074.8
3352,1074.8
3353,1074.8
3354,1074.8
3355,1074.8
3356,1076.7
3357,1076.7
3358,1076.7
3359,1076.7
3360,1076.2
3361,1076.2
3362,1076.2
3363,1076.2
3364,1077.1
3365,1077.1
3366,1077.2
3367,1077.2
3368,1080.8
3369,1079.7
3370,1079.0
3371,1079.0
3372,1079.6
3373,1079.6
3374,1079.6
3375,1078.8
3376,1073.2
3377,1074.5
3378,1074.5
3379,1074.5
3380,1074.8
3381,1074.8
3382,1073.2
3383,1073.2
3384,1073.2
3385,1073.0
3386,1073.0
3387,1073.0
3388,1073.0
3389,1073.4
3390,1073.2
3391,1073.0
3392,1074.5
3393,1074.5
3394,1074.5
3395,1078.5
3396,1078.5
3397,1078.5
3398,1078.5
3399,1079.9
3400,1082.4
3401,1082.4
3402,1082.4
3403,1084.5
3404,1086.6
3405,1086.6
3406,1086.6
3407,1086.6
3408,1086.6
3409,1086.6
3410,1086.5
3411,1085.5
3412,1085.4
3413,1085.3
3414,1085.1
3415,1085.1
3416,1087.8
3417,1087.8
3418,1087.8
3419,1087.8
3420,1087.8
3421,1088.3
3422,1089.5
3423,1089.9
3424,1089.9
3425,1089.3
3426,1089.2
3427,1089.2
3428,1087.0
3429,1087.0
3430,1087.0
3431,1087.0
3432,1088.3
3433,1088.3
3434,1088.3
3435,1088.2
3436,1088.2
3437,1088.2
3438,1088.2
3439,1084.4
3440,1084.4
3441,1084.4
3442,1083.4
3443,1083.4
3444,1083.4
3445,1083.5
3446,1083.5
3447,1083.5
3448,1082.8
3449,1082.8
3450,1083.2
3451,1083.2
3452,1083.1
3453,1083.1
3454,1083.1
3455,1082.8
3456,1082.8
3457,1082.8
3458,1082.4
3459,1082.4
3460,1082.4
3461,1080.8
3462,1079.4
3463,1079.4
3464,1079.4
3465,1079.4
3466,1079.4
3467,1079.4
3468,1079.4
3469,1078.5
3470,1078.5
3471,1076.6
3472,1077.5
3473,1075.7
3474,1075.7
3475,1075.7
3476,1075.7
3477,1075.7
3478,1075.7
3479,1076.0
3480,1076.0
3481,1076.1
3482,1076.1
3483,1076.1
3484,1075.2
3485,1075.2
3486,1075.3
3487,1075.4
3488,1075.4
3489,1075.4
3490,1075.4
3491,1075.0
3492,1075.0
3493,1075.0
3494,1075.0
3495,1075.0
3496,1075.0
3497,1075.0
3498,1075.1
3499,1074.3
3500,1074.3
3501,1071.5
3502,1071.2
3503,1071.2
3504,1071.2
3505,1071.2
3506,1071.2
3507,1071.2
3508,1072.0
3509,1070.8
3510,1070.8
3511,1069.7
3512,1069.7
3513,1069.2
3514,1069.2
3515,1069.2
3516,1069.2
3517,1071.0
3518,1071.0
3519,1068.4
3520,1068.8
3521,1070.8
3522,1070.0
3523,1070.0
3524,1070.0
3525,1071.1
3526,1071.2
3527,1071.2
3528,1071.2
3529,1071.2
3530,1070.9
3531,1071.0
3532,1070.8
3533,1070.8
3534,1070.7
3535,1069.8
3536,1069.8
3537,1069.8
3538,1070.3
3539,1070.3
3540,1070.3
3541,1070.3
3542,1070.9
3543,1070.9
3544,1071.5
3545,1071.5
3546,1071.7
3547,1075.0
3548,1074.3
3549,1074.3
3550,1072.9
3551,1072.9
3552,1072.9
3553,1072.9
3554,1072.0
3555,1072.2
3556,1072.2
3557,1072.2
3558,1072.2
3559,1072.2
3560,1072.0
3561,1072.0
3562,1072.0
3563,1072.0
3564,1072.0
3565,1072.0
3566,1052.65
3567,1053.6
3568,1052.3
3569,1052.3
3570,1052.3
3571,1051.4
3572,1051.4
3573,1051.4
3574,1052.8
3575,1053.9
3576,1051.8
3577,1051.8
3578,1051.8
3579,1053.0
3580,1051.8
3581,1049.4
3582,1049.4
3583,1033.8
3584,1020.4
3585,1021.0
3586,1018.7
3587,1011.6
3588,1009.7
3589,1009.0
3590,1002.2
3591,1002.1
3592,993.9
3593,993.9
3594,994.2
3595,991.0
3596,988.1
3597,979.9
3598,979.9
3599,979.9
3600,981.0
3601,981.0
3602,980.8
3603,980.8
3604,981.6
3605,979.0
3606,977.5
3607,983.5
3608,983.5
3609,983.5
3610,982.8
3611,981.6
3612,985.1
3613,979.2
3614,978.0
3615,978.0
3616,977.2
3617,977.2
3618,977.2
3619,977.2
3620,977.2
3621,977.2
3622,980.2
3623,979.2
3624,977.2
3625,977.2
3626,979.1
3627,979.9
3628,974.7
3629,974.7
3630,974.7
3631,974.7
3632,974.7
3633,974.7
3634,974.7
3635,974.7
3636,976.7
3637,976.2
3638,976.0
3639,976.0
3640,976.0
3641,976.8
3642,976.8
3643,976.8
3644,977.2
3645,979.0
3646,979.0
3647,979.0
3648,979.4
