UEC,PlayerAlgorithm_UEC,PlayerAlgorithm_Cash,customer_flow1_UEC,customer_flow1_Cash,customer_flow2_UEC,customer_flow2_Cash,rev_UEC,rev_Cash,whale_UEC,whale_Cash,market_maker_UEC,market_maker_Cash,Loop,Realisation_UEC,Sentiment_UEC
1032.8,0,0,-2007,2146718.500000001,-3283,3268648.8999999985,4914,-5363073.699999998,1031,-948485.2,-655,896191.4999999881,10593,0.005000000000000143,0.04499999999999946
1032.8,0,0,-2007,2146718.500000001,-3283,3268648.8999999985,4914,-5363073.699999998,1031,-948485.2,-655,896191.4999999881,10594,0.005000000000000143,0.04499999999999946
1034.6,0,0,-1969,2107378.100000001,-3283,3268648.8999999985,4914,-5363073.699999998,1031,-948485.2,-693,935531.8999999881,10595,0.005000000000000143,0.04499999999999946
1034.6,0,0,-1969,2107378.100000001,-3283,3268648.8999999985,4914,-5363073.699999998,1031,-948485.2,-693,935531.8999999881,10596,0.005000000000000143,0.04499999999999946
1034.6,0,0,-1969,2107378.100000001,-3283,3268648.8999999985,4914,-5363073.699999998,1031,-948485.2,-693,935531.8999999881,10597,0.005000000000000143,0.04499999999999946
1034.6,0,0,-1969,2107378.100000001,-3283,3268648.8999999985,4914,-5363073.699999998,1031,-948485.2,-693,935531.8999999881,10598,0.005000000000000143,0.04499999999999946
1033.6,0,0,-1969,2107378.100000001,-3303,3289300.8999999985,4914,-5363073.699999998,1031,-948485.2,-673,914879.8999999881,10599,0.005000000000000143,0.04499999999999946
1033.6,0,0,-1969,2107378.100000001,-3303,3289300.8999999985,4914,-5363073.699999998,1031,-948485.2,-673,914879.8999999881,10600,0.005000000000000143,0.04499999999999946
1033.6,0,0,-1969,2107378.100000001,-3303,3289300.8999999985,4914,-5363073.699999998,1031,-948485.2,-673,914879.8999999881,10601,0.005000000000000143,0.04499999999999946
1033.6,0,0,-1969,2107378.100000001,-3303,3289300.8999999985,4914,-5363073.699999998,1031,-948485.2,-673,914879.8999999881,10602,0.005000000000000143,0.04499999999999946
1033.6,0,0,-1969,2107378.100000001,-3303,3289300.8999999985,4914,-5363073.699999998,1031,-948485.2,-673,914879.8999999881,10603,0.005000000000000143,0.04499999999999946
1033.6,0,0,-1969,2107378.100000001,-3303,3289300.8999999985,4914,-5363073.699999998,1031,-948485.2,-673,914879.8999999881,10604,0.005000000000000143,0.04499999999999946
1033.6,0,0,-1969,2107378.100000001,-3303,3289300.8999999985,4914,-5363073.699999998,1031,-948485.2,-673,914879.8999999881,10605,0.005000000000000143,0.04499999999999946
1033.6,0,0,-1969,2107378.100000001,-3303,3289300.8999999985,4914,-5363073.699999998,1031,-948485.2,-673,914879.8999999881,10606,0.005000000000000143,0.04499999999999946
1033.6,0,0,-1969,2107378.100000001,-3303,3289300.8999999985,4914,-5363073.699999998,1031,-948485.2,-673,914879.8999999881,10607,0.005000000000000143,0.04499999999999946
1033.6,0,0,-1969,2107378.100000001,-3303,3289300.8999999985,4914,-5363073.699999998,1031,-948485.2,-673,914879.8999999881,10608,0.005000000000000143,0.04499999999999946
1034.5,0,0,-1969,2107378.100000001,-3286,3271695.6999999983,4914,-5363073.699999998,1031,-948485.2,-690,932485.0999999881,10609,0.005000000000000143,0.04499999999999946
1036.8,0,0,-1969,2107378.100000001,-3240,3223984.6999999983,4914,-5363073.699999998,1031,-948485.2,-736,980196.0999999881,10610,0.005000000000000143,0.04499999999999946
1036.9,0,0,-1969,2107378.100000001,-3238,3221907.099999998,4914,-5363073.699999998,1031,-948485.2,-738,982273.6999999881,10611,0.005000000000000143,0.04499999999999946
1036.9,0,0,-1969,2107378.100000001,-3238,3221907.099999998,4914,-5363073.699999998,1031,-948485.2,-738,982273.6999999881,10612,0.005000000000000143,0.04499999999999946
1036.9,0,0,-1969,2107378.100000001,-3238,3221907.099999998,4914,-5363073.699999998,1031,-948485.2,-738,982273.6999999881,10613,0.005000000000000143,0.04499999999999946
1036.9,0,0,-1969,2107378.100000001,-3238,3221907.099999998,4914,-5363073.699999998,1031,-948485.2,-738,982273.6999999881,10614,0.005000000000000143,0.04499999999999946
1036.2,0,0,-1969,2107378.100000001,-3253,3237430.599999998,4914,-5363073.699999998,1031,-948485.2,-723,966750.1999999881,10615,0.005000000000000143,0.04499999999999946
1036.2,0,0,-1969,2107378.100000001,-3253,3237430.599999998,4914,-5363073.699999998,1031,-948485.2,-723,966750.1999999881,10616,0.005000000000000143,0.04499999999999946
1036.2,0,0,-1969,2107378.100000001,-3253,3237430.599999998,4914,-5363073.699999998,1031,-948485.2,-723,966750.1999999881,10617,0.005000000000000143,0.04499999999999946
1036.2,0,0,-1969,2107378.100000001,-3253,3237430.599999998,4914,-5363073.699999998,1031,-948485.2,-723,966750.1999999881,10618,0.005000000000000143,0.04499999999999946
1034.8,0,0,-1969,2107378.100000001,-3280,3265346.999999998,4914,-5363073.699999998,1031,-948485.2,-696,938833.799999988,10619,0.005000000000000143,0.04499999999999946
1034.8,0,0,-1969,2107378.100000001,-3280,3265346.999999998,4914,-5363073.699999998,1031,-948485.2,-696,938833.799999988,10620,0.005000000000000143,0.04499999999999946
1034.8,0,0,-1969,2107378.100000001,-3281,3266379.799999998,4914,-5363073.699999998,1031,-948485.2,-695,937800.999999988,10621,0.005000000000000143,0.04499999999999946
1035.0,0,0,-1964,2102194.100000001,-3281,3266379.799999998,4914,-5363073.699999998,1031,-948485.2,-700,942984.999999988,10622,0.005000000000000143,0.04499999999999946
1035.0,0,0,-1964,2102194.100000001,-3281,3266379.799999998,4914,-5363073.699999998,1031,-948485.2,-700,942984.999999988,10623,0.005000000000000143,0.04499999999999946
1035.0,0,0,-1964,2102194.100000001,-3281,3266379.799999998,4914,-5363073.699999998,1031,-948485.2,-700,942984.999999988,10624,0.005000000000000143,0.04499999999999946
1031.7,0,0,-1964,2102194.100000001,-3347,3334479.799999998,4914,-5363073.699999998,1031,-948485.2,-634,874884.999999988,10625,0.005000000000000143,0.04499999999999946
1031.7,0,0,-1964,2102194.100000001,-3347,3334479.799999998,4914,-5363073.699999998,1031,-948485.2,-634,874884.999999988,10626,0.005000000000000143,0.04499999999999946
1031.7,0,0,-1964,2102194.100000001,-3347,3334479.799999998,4914,-5363073.699999998,1031,-948485.2,-634,874884.999999988,10627,0.005000000000000143,0.04499999999999946
1031.8,0,0,-1964,2102194.100000001,-3346,3333446.0999999978,4914,-5363073.699999998,1031,-948485.2,-635,875918.699999988,10628,0.005000000000000143,0.04499999999999946
1031.8,0,0,-1964,2102194.100000001,-3346,3333446.0999999978,4914,-5363073.699999998,1031,-948485.2,-635,875918.699999988,10629,0.005000000000000143,0.04499999999999946
1031.8,0,0,-1964,2102194.100000001,-3346,3333446.0999999978,4914,-5363073.699999998,1031,-948485.2,-635,875918.699999988,10630,0.005000000000000143,0.04499999999999946
1031.8,0,0,-1964,2102194.100000001,-3346,3333446.0999999978,4914,-5363073.699999998,1031,-948485.2,-635,875918.699999988,10631,0.005000000000000143,0.04499999999999946
1031.8,0,0,-1964,2102194.100000001,-3346,3333446.0999999978,4914,-5363073.699999998,1031,-948485.2,-635,875918.699999988,10632,0.005000000000000143,0.04499999999999946
1032.6,0,0,-1976,2114551.700000001,-3317,3303456.8999999976,4914,-5363073.699999998,1031,-948485.2,-652,893550.2999999879,10633,0.005000000000000143,0.04499999999999946
1032.6,0,0,-1976,2114551.700000001,-3317,3303456.8999999976,4914,-5363073.699999998,1031,-948485.2,-652,893550.2999999879,10634,0.005000000000000143,0.04499999999999946
1032.6,0,0,-1976,2114551.700000001,-3317,3303456.8999999976,4914,-5363073.699999998,1031,-948485.2,-652,893550.2999999879,10635,0.005000000000000143,0.04499999999999946
1032.6,0,0,-1976,2114551.700000001,-3317,3303456.8999999976,4914,-5363073.699999998,1031,-948485.2,-652,893550.2999999879,10636,0.005000000000000143,0.04499999999999946
1031.6,0,0,-1976,2114551.700000001,-3336,3323038.2999999975,4914,-5363073.699999998,1031,-948485.2,-633,873968.8999999879,10637,0.005000000000000143,0.04499999999999946
1024.8,0,0,-2087,2228582.300000001,-3361,3348637.2999999975,4914,-5363073.699999998,1031,-948485.2,-497,734339.2999999879,10638,0.005000000000000143,0.04499999999999946
1024.8,0,0,-2087,2228582.300000001,-3362,3349660.0999999973,4914,-5363073.699999998,1031,-948485.2,-496,733316.4999999879,10639,0.005000000000000143,0.04499999999999946
1024.8,0,0,-2087,2228582.300000001,-3362,3349660.0999999973,4914,-5363073.699999998,1031,-948485.2,-496,733316.4999999879,10640,0.005000000000000143,0.04499999999999946
1024.8,0,0,-2087,2228582.300000001,-3362,3349660.0999999973,4914,-5363073.699999998,1031,-948485.2,-496,733316.4999999879,10641,0.005000000000000143,0.04499999999999946
1025.0,0,0,-2082,2223448.300000001,-3362,3349660.0999999973,4914,-5363073.699999998,1031,-948485.2,-501,738450.4999999879,10642,0.005000000000000143,0.04499999999999946
1025.0,0,0,-2082,2223448.300000001,-3362,3349660.0999999973,4914,-5363073.699999998,1031,-948485.2,-501,738450.4999999879,10643,0.005000000000000143,0.04499999999999946
1025.0,0,0,-2082,2223448.300000001,-3362,3349660.0999999973,4914,-5363073.699999998,1031,-948485.2,-501,738450.4999999879,10644,0.005000000000000143,0.04499999999999946
1022.0,0,0,-2082,2223448.300000001,-3423,3412000.0999999973,4914,-5363073.699999998,1031,-948485.2,-440,676110.4999999879,10645,0.005000000000000143,0.04499999999999946
1022.0,0,0,-2082,2223448.300000001,-3423,3412000.0999999973,4914,-5363073.699999998,1031,-948485.2,-440,676110.4999999879,10646,0.005000000000000143,0.04499999999999946
1022.0,0,0,-2082,2223448.300000001,-3423,3412000.0999999973,4914,-5363073.699999998,1031,-948485.2,-440,676110.4999999879,10647,0.005000000000000143,0.04499999999999946
1022.0,0,0,-2082,2223448.300000001,-3423,3412000.0999999973,4914,-5363073.699999998,1031,-948485.2,-440,676110.4999999879,10648,0.005000000000000143,0.04499999999999946
1022.0,0,0,-2082,2223448.300000001,-3423,3412000.0999999973,4914,-5363073.699999998,1031,-948485.2,-440,676110.4999999879,10649,0.005000000000000143,0.04499999999999946
1022.0,0,0,-2082,2223448.300000001,-3423,3412000.0999999973,4914,-5363073.699999998,1031,-948485.2,-440,676110.4999999879,10650,0.005000000000000143,0.04499999999999946
1022.5999999999999,0,0,-2069,2210136.300000001,-3423,3412000.0999999973,4914,-5363073.699999998,1031,-948485.2,-453,689422.4999999879,10651,0.005000000000000143,0.04499999999999946
1022.5999999999999,0,0,-2069,2210136.300000001,-3423,3412000.0999999973,4914,-5363073.699999998,1031,-948485.2,-453,689422.4999999879,10652,0.005000000000000143,0.04499999999999946
1022.5999999999999,0,0,-2069,2210136.300000001,-3423,3412000.0999999973,4914,-5363073.699999998,1031,-948485.2,-453,689422.4999999879,10653,0.005000000000000143,0.04499999999999946
1024.2,0,0,-2069,2210136.300000001,-3391,3379200.899999997,4914,-5363073.699999998,1031,-948485.2,-485,722221.6999999878,10654,0.005000000000000143,0.04499999999999946
1024.0,0,0,-2073,2214225.100000001,-3391,3379200.899999997,4914,-5363073.699999998,1031,-948485.2,-481,718132.8999999878,10655,0.005000000000000143,0.04499999999999946
1024.0,0,0,-2073,2214225.100000001,-3391,3379200.899999997,4914,-5363073.699999998,1031,-948485.2,-481,718132.8999999878,10656,0.005000000000000143,0.04499999999999946
1024.0,0,0,-2073,2214225.100000001,-3391,3379200.899999997,4914,-5363073.699999998,1031,-948485.2,-481,718132.8999999878,10657,0.005000000000000143,0.04499999999999946
1023.0,0,0,-2094,2235686.100000001,-3391,3379200.899999997,4914,-5363073.699999998,1031,-948485.2,-460,696671.8999999878,10658,0.005000000000000143,0.04499999999999946
1023.0,0,0,-2094,2235686.100000001,-3391,3379200.899999997,4914,-5363073.699999998,1031,-948485.2,-460,696671.8999999878,10659,0.005000000000000143,0.04499999999999946
1023.0,0,0,-2094,2235686.100000001,-3391,3379200.899999997,4914,-5363073.699999998,1031,-948485.2,-460,696671.8999999878,10660,0.005000000000000143,0.04499999999999946
1023.0,0,0,-2094,2235686.100000001,-3391,3379200.899999997,4914,-5363073.699999998,1031,-948485.2,-460,696671.8999999878,10661,0.005000000000000143,0.04499999999999946
1023.0,0,0,-2094,2235686.100000001,-3391,3379200.899999997,4914,-5363073.699999998,1031,-948485.2,-460,696671.8999999878,10662,0.005000000000000143,0.04499999999999946
1023.3,0,0,-2094,2235686.100000001,-3385,3373050.899999997,4914,-5363073.699999998,1031,-948485.2,-466,702821.8999999878,10663,0.005000000000000143,0.04499999999999946
1023.3,0,0,-2094,2235686.100000001,-3385,3373050.899999997,4914,-5363073.699999998,1031,-948485.2,-466,702821.8999999878,10664,0.005000000000000143,0.04499999999999946
1023.3,0,0,-2094,2235686.100000001,-3385,3373050.899999997,4914,-5363073.699999998,1031,-948485.2,-466,702821.8999999878,10665,0.005000000000000143,0.04499999999999946
1023.3,0,0,-2094,2235686.100000001,-3385,3373050.899999997,4914,-5363073.699999998,1031,-948485.2,-466,702821.8999999878,10666,0.005000000000000143,0.04499999999999946
1023.3,0,0,-2094,2235686.100000001,-3385,3373050.899999997,4914,-5363073.699999998,1031,-948485.2,-466,702821.8999999878,10667,0.005000000000000143,0.04499999999999946
1023.3,0,0,-2094,2235686.100000001,-3385,3373050.899999997,4914,-5363073.699999998,1031,-948485.2,-466,702821.8999999878,10668,0.005000000000000143,0.04499999999999946
1021.4,0,0,-2132,2274477.500000001,-3385,3373050.899999997,4914,-5363073.699999998,1031,-948485.2,-428,664030.4999999878,10669,0.005000000000000143,0.04499999999999946
1020.5,0,0,-2132,2274477.500000001,-3403,3391400.0999999973,4914,-5363073.699999998,1031,-948485.2,-410,645681.2999999878,10670,0.005000000000000143,0.04499999999999946
1020.4,0,0,-2132,2274477.500000001,-3404,3392418.5999999973,4914,-5363073.699999998,1031,-948485.2,-409,644662.7999999878,10671,0.005000000000000143,0.04499999999999946
1020.4,0,0,-2132,2274477.500000001,-3404,3392418.5999999973,4914,-5363073.699999998,1031,-948485.2,-409,644662.7999999878,10672,0.005000000000000143,0.04499999999999946
1022.9000000000001,0,0,-2132,2274477.500000001,-3355,3342282.999999997,4914,-5363073.699999998,1031,-948485.2,-458,694798.3999999878,10673,0.005000000000000143,0.04499999999999946
1022.5999999999999,0,0,-2132,2274477.500000001,-3360,3347387.499999997,4914,-5363073.699999998,1031,-948485.2,-453,689693.8999999878,10674,0.005000000000000143,0.04499999999999946
1022.5999999999999,0,0,-2132,2274477.500000001,-3360,3347387.499999997,4914,-5363073.699999998,1031,-948485.2,-453,689693.8999999878,10675,0.005000000000000143,0.04499999999999946
1022.0999999999999,0,0,-2132,2274477.500000001,-3371,3358614.0999999973,4914,-5363073.699999998,1031,-948485.2,-442,678467.2999999878,10676,0.005000000000000143,0.04499999999999946
1023.0,0,0,-2132,2274477.500000001,-3353,3340180.2999999975,4914,-5363073.699999998,1031,-948485.2,-460,696901.0999999879,10677,0.005000000000000143,0.04499999999999946
1023.0,0,0,-2132,2274477.500000001,-3353,3340180.2999999975,4914,-5363073.699999998,1031,-948485.2,-460,696901.0999999879,10678,0.005000000000000143,0.04499999999999946
1023.0,0,0,-2132,2274477.500000001,-3353,3340180.2999999975,4914,-5363073.699999998,1031,-948485.2,-460,696901.0999999879,10679,0.005000000000000143,0.04499999999999946
1023.0,0,0,-2132,2274477.500000001,-3353,3340180.2999999975,4914,-5363073.699999998,1031,-948485.2,-460,696901.0999999879,10680,0.005000000000000143,0.04499999999999946
1023.0,0,0,-2132,2274477.500000001,-3353,3340180.2999999975,4914,-5363073.699999998,1031,-948485.2,-460,696901.0999999879,10681,0.005000000000000143,0.04499999999999946
1023.0,0,0,-2132,2274477.500000001,-3353,3340180.2999999975,4914,-5363073.699999998,1031,-948485.2,-460,696901.0999999879,10682,0.005000000000000143,0.04499999999999946
1023.0,0,0,-2132,2274477.500000001,-3353,3340180.2999999975,4914,-5363073.699999998,1031,-948485.2,-460,696901.0999999879,10683,0.005000000000000143,0.04499999999999946
1022.4000000000001,0,0,-2143,2285708.500000001,-3353,3340180.2999999975,4914,-5363073.699999998,1031,-948485.2,-449,685670.0999999879,10684,0.005000000000000143,0.04499999999999946
1022.8,0,0,-2137,2279562.100000001,-3353,3340180.2999999975,4914,-5363073.699999998,1031,-948485.2,-455,691816.4999999879,10685,0.005000000000000143,0.04499999999999946
1023.3,0,0,-2137,2279562.100000001,-3342,3328907.4999999977,4914,-5363073.699999998,1031,-948485.2,-466,703089.2999999879,10686,0.005000000000000143,0.04499999999999946
1021.4,0,0,-2137,2279562.100000001,-3380,3367698.8999999976,4914,-5363073.699999998,1031,-948485.2,-428,664297.8999999879,10687,0.005000000000000143,0.04499999999999946
1021.2,0,0,-2137,2279562.100000001,-3385,3372795.8999999976,4914,-5363073.699999998,1031,-948485.2,-423,659200.8999999879,10688,0.005000000000000143,0.04499999999999946
1021.1,0,0,-2138,2280581.300000001,-3385,3372795.8999999976,4914,-5363073.699999998,1031,-948485.2,-422,658181.699999988,10689,0.005000000000000143,0.04499999999999946
1020.9,0,0,-2138,2280581.300000001,-3389,3376872.2999999975,4914,-5363073.699999998,1031,-948485.2,-418,654105.2999999879,10690,0.005000000000000143,0.04499999999999946
1017.5,0,0,-2206,2349782.5000000014,-3389,3376872.2999999975,4914,-5363073.699999998,1031,-948485.2,-350,584904.099999988,10691,0.005000000000000143,0.04499999999999946
1017.5,0,0,-2206,2349782.5000000014,-3389,3376872.2999999975,4914,-5363073.699999998,1031,-948485.2,-350,584904.099999988,10692,0.005000000000000143,0.04499999999999946
1017.5,0,0,-2206,2349782.5000000014,-3389,3376872.2999999975,4914,-5363073.699999998,1031,-948485.2,-350,584904.099999988,10693,0.005000000000000143,0.04499999999999946
1018.2,0,0,-2206,2349782.5000000014,-3374,3361579.7999999975,4914,-5363073.699999998,1031,-948485.2,-365,600196.599999988,10694,0.005000000000000143,0.04499999999999946
1018.2,0,0,-2206,2349782.5000000014,-3374,3361579.7999999975,4914,-5363073.699999998,1031,-948485.2,-365,600196.599999988,10695,0.005000000000000143,0.04499999999999946
1018.2,0,0,-2206,2349782.5000000014,-3374,3361579.7999999975,4914,-5363073.699999998,1031,-948485.2,-365,600196.599999988,10696,0.005000000000000143,0.04499999999999946
1020.0,0,0,-2221,2365025.5000000014,-3323,3309507.5999999973,4914,-5363073.699999998,1031,-948485.2,-401,637025.7999999879,10697,0.005000000000000143,0.04499999999999946
1020.0,0,0,-2221,2365025.5000000014,-3323,3309507.5999999973,4914,-5363073.699999998,1031,-948485.2,-401,637025.7999999879,10698,0.005000000000000143,0.04499999999999946
1020.0,0,0,-2221,2365025.5000000014,-3323,3309507.5999999973,4914,-5363073.699999998,1031,-948485.2,-401,637025.7999999879,10699,0.005000000000000143,0.04499999999999946
1019.5,0,0,-2221,2365025.5000000014,-3334,3320705.5999999973,4914,-5363073.699999998,1031,-948485.2,-390,625827.7999999879,10700,0.005000000000000143,0.04499999999999946
1019.5,0,0,-2221,2365025.5000000014,-3334,3320705.5999999973,4914,-5363073.699999998,1031,-948485.2,-390,625827.7999999879,10701,0.005000000000000143,0.04499999999999946
1021.4,0,0,-2221,2365025.5000000014,-3296,3281870.5999999973,4914,-5363073.699999998,1031,-948485.2,-428,664662.7999999879,10702,0.005000000000000143,0.04499999999999946
1021.4,0,0,-2221,2365025.5000000014,-3296,3281870.5999999973,4914,-5363073.699999998,1031,-948485.2,-428,664662.7999999879,10703,0.005000000000000143,0.04499999999999946
1021.4,0,0,-2221,2365025.5000000014,-3296,3281870.5999999973,4914,-5363073.699999998,1031,-948485.2,-428,664662.7999999879,10704,0.005000000000000143,0.04499999999999946
1022.0,0,0,-2208,2351721.300000001,-3296,3281870.5999999973,4914,-5363073.699999998,1031,-948485.2,-441,677966.9999999879,10705,0.005000000000000143,0.04499999999999946
1022.0,0,0,-2208,2351721.300000001,-3296,3281870.5999999973,4914,-5363073.699999998,1031,-948485.2,-441,677966.9999999879,10706,0.005000000000000143,0.04499999999999946
1022.0,0,0,-2208,2351721.300000001,-3296,3281870.5999999973,4914,-5363073.699999998,1031,-948485.2,-441,677966.9999999879,10707,0.005000000000000143,0.04499999999999946
1022.0,0,0,-2208,2351721.300000001,-3296,3281870.5999999973,4914,-5363073.699999998,1031,-948485.2,-441,677966.9999999879,10708,0.005000000000000143,0.04499999999999946
1022.0,0,0,-2208,2351721.300000001,-3296,3281870.5999999973,4914,-5363073.699999998,1031,-948485.2,-441,677966.9999999879,10709,0.005000000000000143,0.04499999999999946
1022.0,0,0,-2208,2351721.300000001,-3296,3281870.5999999973,4914,-5363073.699999998,1031,-948485.2,-441,677966.9999999879,10710,0.005000000000000143,0.04499999999999946
1022.4000000000001,0,0,-2195,2338409.300000001,-3302,3287990.5999999973,4914,-5363073.699999998,1031,-948485.2,-448,685158.9999999879,10711,0.005000000000000143,0.04499999999999946
1022.4000000000001,0,0,-2195,2338409.300000001,-3302,3287990.5999999973,4914,-5363073.699999998,1031,-948485.2,-448,685158.9999999879,10712,0.005000000000000143,0.04499999999999946
1022.4000000000001,0,0,-2195,2338409.300000001,-3302,3287990.5999999973,4914,-5363073.699999998,1031,-948485.2,-448,685158.9999999879,10713,0.005000000000000143,0.04499999999999946
1019.6,0,0,-2250,2394481.300000001,-3302,3287990.5999999973,4914,-5363073.699999998,1031,-948485.2,-393,629086.9999999879,10714,0.005000000000000143,0.04499999999999946
1019.6,0,0,-2250,2394481.300000001,-3302,3287990.5999999973,4914,-5363073.699999998,1031,-948485.2,-393,629086.9999999879,10715,0.005000000000000143,0.04499999999999946
1019.6,0,0,-2250,2394481.300000001,-3302,3287990.5999999973,4914,-5363073.699999998,1031,-948485.2,-393,629086.9999999879,10716,0.005000000000000143,0.04499999999999946
1019.6,0,0,-2250,2394481.300000001,-3302,3287990.5999999973,4914,-5363073.699999998,1031,-948485.2,-393,629086.9999999879,10717,0.005000000000000143,0.04499999999999946
1020.4,0,0,-2250,2394481.300000001,-3286,3271644.999999997,4914,-5363073.699999998,1031,-948485.2,-409,645432.5999999879,10718,0.005000000000000143,0.04499999999999946
1020.4,0,0,-2250,2394481.300000001,-3286,3271644.999999997,4914,-5363073.699999998,1031,-948485.2,-409,645432.5999999879,10719,0.005000000000000143,0.04499999999999946
1022.0999999999999,0,0,-2217,2360729.100000001,-3286,3271644.999999997,4914,-5363073.699999998,1031,-948485.2,-442,679184.7999999878,10720,0.005000000000000143,0.04499999999999946
1022.0999999999999,0,0,-2217,2360729.100000001,-3286,3271644.999999997,4914,-5363073.699999998,1031,-948485.2,-442,679184.7999999878,10721,0.005000000000000143,0.04499999999999946
1022.0999999999999,0,0,-2217,2360729.100000001,-3286,3271644.999999997,4914,-5363073.699999998,1031,-948485.2,-442,679184.7999999878,10722,0.005000000000000143,0.04499999999999946
1022.0999999999999,0,0,-2217,2360729.100000001,-3286,3271644.999999997,4914,-5363073.699999998,1031,-948485.2,-442,679184.7999999878,10723,0.005000000000000143,0.04499999999999946
1022.9000000000001,0,0,-2203,2346391.700000001,-3284,3269596.799999997,4914,-5363073.699999998,1031,-948485.2,-458,695570.3999999878,10724,0.005000000000000143,0.04499999999999946
1022.4000000000001,0,0,-2203,2346391.700000001,-3294,3279805.799999997,4914,-5363073.699999998,1031,-948485.2,-448,685361.3999999878,10725,0.005000000000000143,0.04499999999999946
1022.4000000000001,0,0,-2203,2346391.700000001,-3294,3279805.799999997,4914,-5363073.699999998,1031,-948485.2,-448,685361.3999999878,10726,0.005000000000000143,0.04499999999999946
1022.4000000000001,0,0,-2203,2346391.700000001,-3294,3279805.799999997,4914,-5363073.699999998,1031,-948485.2,-448,685361.3999999878,10727,0.005000000000000143,0.04499999999999946
1022.4000000000001,0,0,-2203,2346391.700000001,-3294,3279805.799999997,4914,-5363073.699999998,1031,-948485.2,-448,685361.3999999878,10728,0.005000000000000143,0.04499999999999946
1023.8,0,0,-2203,2346391.700000001,-3266,3251114.599999997,4914,-5363073.699999998,1031,-948485.2,-476,714052.5999999878,10729,0.005000000000000143,0.04499999999999946
1023.8,0,0,-2203,2346391.700000001,-3266,3251114.599999997,4914,-5363073.699999998,1031,-948485.2,-476,714052.5999999878,10730,0.005000000000000143,0.04499999999999946
1023.8,0,0,-2203,2346391.700000001,-3266,3251114.599999997,4914,-5363073.699999998,1031,-948485.2,-476,714052.5999999878,10731,0.005000000000000143,0.04499999999999946
1023.8,0,0,-2203,2346391.700000001,-3266,3251114.599999997,4914,-5363073.699999998,1031,-948485.2,-476,714052.5999999878,10732,0.005000000000000143,0.04499999999999946
1023.8,0,0,-2203,2346391.700000001,-3266,3251114.599999997,4914,-5363073.699999998,1031,-948485.2,-476,714052.5999999878,10733,0.005000000000000143,0.04499999999999946
1023.8,0,0,-2203,2346391.700000001,-3266,3251114.599999997,4914,-5363073.699999998,1031,-948485.2,-476,714052.5999999878,10734,0.005000000000000143,0.04499999999999946
1023.8,0,0,-2203,2346391.700000001,-3266,3251114.599999997,4914,-5363073.699999998,1031,-948485.2,-476,714052.5999999878,10735,0.005000000000000143,0.04499999999999946
1023.8,0,0,-2203,2346391.700000001,-3266,3251114.599999997,4914,-5363073.699999998,1031,-948485.2,-476,714052.5999999878,10736,0.005000000000000143,0.04499999999999946
1023.8,0,0,-2203,2346391.700000001,-3266,3251114.599999997,4914,-5363073.699999998,1031,-948485.2,-476,714052.5999999878,10737,0.005000000000000143,0.04499999999999946
1020.4,0,0,-2265,2409677.300000001,-3273,3258246.199999997,4914,-5363073.699999998,1031,-948485.2,-407,643635.3999999878,10738,0.005000000000000143,0.04499999999999946
1019.7,0,0,-2265,2409677.300000001,-3286,3271485.399999997,4914,-5363073.699999998,1031,-948485.2,-394,630396.1999999878,10739,0.005000000000000143,0.04499999999999946
1019.7,0,0,-2265,2409677.300000001,-3286,3271485.399999997,4914,-5363073.699999998,1031,-948485.2,-394,630396.1999999878,10740,0.005000000000000143,0.04499999999999946
1019.7,0,0,-2265,2409677.300000001,-3286,3271485.399999997,4914,-5363073.699999998,1031,-948485.2,-394,630396.1999999878,10741,0.005000000000000143,0.04499999999999946
1019.7,0,0,-2265,2409677.300000001,-3286,3271485.399999997,4914,-5363073.699999998,1031,-948485.2,-394,630396.1999999878,10742,0.005000000000000143,0.04499999999999946
1019.7,0,0,-2265,2409677.300000001,-3286,3271485.399999997,4914,-5363073.699999998,1031,-948485.2,-394,630396.1999999878,10743,0.005000000000000143,0.04499999999999946
1019.7,0,0,-2265,2409677.300000001,-3286,3271485.399999997,4914,-5363073.699999998,1031,-948485.2,-394,630396.1999999878,10744,0.005000000000000143,0.04499999999999946
1020.7,0,0,-2265,2409677.300000001,-3266,3251051.399999997,4914,-5363073.699999998,1031,-948485.2,-414,650830.1999999878,10745,0.005000000000000143,0.04499999999999946
1020.7,0,0,-2265,2409677.300000001,-3266,3251051.399999997,4914,-5363073.699999998,1031,-948485.2,-414,650830.1999999878,10746,0.005000000000000143,0.04499999999999946
1020.7,0,0,-2265,2409677.300000001,-3266,3251051.399999997,4914,-5363073.699999998,1031,-948485.2,-414,650830.1999999878,10747,0.005000000000000143,0.04499999999999946
1021.5,0,0,-2265,2409677.300000001,-3249,3233665.499999997,4914,-5363073.699999998,1031,-948485.2,-431,668216.0999999879,10748,0.005000000000000143,0.04499999999999946
1022.5999999999999,0,0,-2243,2387158.300000001,-3249,3233665.499999997,4914,-5363073.699999998,1031,-948485.2,-453,690735.0999999879,10749,0.005000000000000143,0.04499999999999946
1023.5999999999999,0,0,-2217,2360512.700000001,-3255,3239789.0999999973,4914,-5363073.699999998,1031,-948485.2,-473,711257.0999999879,10750,0.005000000000000143,0.04499999999999946
1023.5999999999999,0,0,-2217,2360512.700000001,-3255,3239789.0999999973,4914,-5363073.699999998,1031,-948485.2,-473,711257.0999999879,10751,0.005000000000000143,0.04499999999999946
